-0.5, -0.5, -0.48456118, -0.4737952, -0.49727413
-0.5, -0.5, -0.47492757, -0.462721, -0.49653432
-0.5, -0.5, -0.465074, -0.45093077, -0.49638528
-0.5, -0.5, -0.4549776, -0.4402391, -0.4959664
-0.5, -0.5, -0.44372648, -0.43059883, -0.4946146
-0.5, -0.5, -0.4337655, -0.42071086, -0.49433213
-0.5, -0.5, -0.423443, -0.41105443, -0.4943275
-0.5, -0.5, -0.41416767, -0.4014038, -0.49312633
-0.5, -0.5, -0.4028803, -0.39203474, -0.49260327
-0.5, -0.5, -0.39459363, -0.38223878, -0.49273053
-0.5, -0.5, -0.38828364, -0.3712824, -0.49166685
-0.5, -0.5, -0.37760466, -0.36054394, -0.49053895
-0.5, -0.5, -0.3681102, -0.35218242, -0.48933676
-0.5, -0.5, -0.36003172, -0.34128407, -0.4891888
-0.5, -0.5, -0.35081583, -0.33204064, -0.48815417
-0.5, -0.5, -0.34162894, -0.32192564, -0.48773015
-0.5, -0.5, -0.3327945, -0.31218508, -0.48588783
-0.5, -0.5, -0.32293972, -0.30302638, -0.48538804
-0.5, -0.5, -0.31530684, -0.29320577, -0.48439288
-0.5, -0.5, -0.30467466, -0.28494027, -0.4837979
-0.5, -0.5, -0.29621446, -0.27538523, -0.48272866
-0.5, -0.5, -0.28603932, -0.26611066, -0.48178145
-0.5, -0.5, -0.27884433, -0.2557653, -0.48082662
-0.5, -0.5, -0.2663218, -0.24706036, -0.47972414
-0.5, -0.5, -0.2562889, -0.23796904, -0.47852728
-0.5, -0.5, -0.2445049, -0.22546428, -0.47699952
-0.5, -0.5, -0.23301938, -0.21847183, -0.47549233
-0.5, -0.5, -0.22404654, -0.21026738, -0.4746137
-0.5, -0.5, -0.21401882, -0.20201516, -0.47348526
-0.5, -0.5, -0.20303294, -0.19268438, -0.47164252
-0.5, -0.5, -0.19186465, -0.18485813, -0.4703023
-0.5, -0.5, -0.17684707, -0.17617452, -0.46819496
-0.5, -0.5, -0.16545984, -0.16707648, -0.46738347
-0.5, -0.5, -0.14938591, -0.15754117, -0.46397012
-0.5, -0.5, -0.13800384, -0.15038843, -0.4630231
-0.5, -0.5, -0.12484345, -0.14250319, -0.46070695
-0.5, -0.5, -0.113195315, -0.1352717, -0.45879686
-0.5, -0.5, -0.09890329, -0.12805589, -0.45628375
-0.5, -0.5, -0.0799088, -0.1178474, -0.45215577
