-0.0393,0.0,0.2675,-0.482,0.2841
-0.0169,0.0,0.3857,-0.4953,0.2979
0.3427,-0.5,0.1839,-0.4843,0.0569
0.1181,-0.5,0.1827,-0.4828,-0.0014
-0.5,0.0,0.2914,-0.4865,0.0196
-0.1067,0.4165,0.289,-0.4858,0.2512
0.2866,-0.5,0.1814,-0.4812,0.0401
-0.0393,-0.1665,0.2273,-0.4817,0.1807
-0.1854,-0.0835,0.2775,-0.4796,0.142
0.3764,-0.5,0.1783,-0.4745,0.2063
-0.118,-0.0835,0.275,-0.4802,0.2468
-0.163,0.0,0.2948,-0.488,0.2101
-0.1742,-0.1665,0.2675,-0.4743,0.1485
-0.1629,0.0835,0.3035,-0.4854,0.307
0.1067,-0.1665,0.2638,-0.4677,0.2239
0.0393,-0.1665,0.2589,-0.4781,0.1692
-0.1404,0.0835,0.2851,-0.4858,0.2733
-0.163,0.0,0.2948,-0.488,0.2101
6.0E-4,-0.0835,0.2817,-0.4821,0.2357
-0.2737,-0.5,0.2006,-0.4801,-0.0455
-0.1629,0.0835,0.3035,-0.4854,0.307
0.0505,0.0,0.3556,-0.4947,0.254
-0.0955,-0.0835,0.2511,-0.4789,0.2121
-0.0169,0.0,0.3857,-0.4953,0.2979
-0.0843,0.0,0.3712,-0.4944,0.4817
-0.0843,-0.1665,0.2979,-0.4856,0.2026
-0.1502,0.0,0.3407,-0.4936,0.2768
-0.1742,-0.1665,0.2675,-0.4743,0.1485
0.0393,-0.1665,0.2589,-0.4781,0.1692
-0.2208,0.0,0.2898,-0.4788,0.1748
-0.0843,0.0,0.3712,-0.4944,0.4817
-0.0169,-0.1665,0.2692,-0.4871,0.1478
0.1966,0.0835,0.3958,-0.4822,0.1342
0.0281,-0.0835,0.2581,-0.4833,0.1869
-0.0506,-0.5,0.1929,-0.479,-0.0542
0.0393,-0.1665,0.2589,-0.4781,0.1692
0.2416,0.0,0.2488,-0.4908,0.283
0.0618,0.0,0.3872,-0.4955,0.3479
-0.118,-0.1665,0.2768,-0.486,0.1997
-0.0843,-0.1665,0.2979,-0.4856,0.2026
0.0281,-0.0835,0.2581,-0.4833,0.1869
0.073,-0.1665,0.2609,-0.4774,0.235
-0.0393,0.0,0.2675,-0.482,0.2841
-0.1404,0.0835,0.2851,-0.4858,0.2733
0.4628,-0.5,0.1676,-0.4785,0.082
-0.0843,0.0,0.3712,-0.4944,0.4817
-0.0843,-0.5,0.1823,-0.495,-0.3438
-0.1629,-0.1665,0.2811,-0.4821,0.1835
-0.1629,-0.0835,0.2613,-0.4875,0.1522
-0.2737,-0.5,0.2006,-0.4801,-0.0455
-0.1742,-0.1665,0.2675,-0.4743,0.1485
-0.0843,-0.1665,0.2979,-0.4856,0.2026
-0.118,-0.0835,0.275,-0.4802,0.2468
-0.1405,-0.5,0.2389,-0.4856,0.0877
-0.1067,-0.1665,0.3717,-0.4857,0.3342
-0.2416,-0.5,0.2002,-0.4778,-0.308
0.0505,0.0,0.3556,-0.4947,0.254
0.4697,-0.5,0.1395,-0.474,0.133
-0.2171,0.0,0.3038,-0.4809,0.1789
-0.1405,-0.5,0.2389,-0.4856,0.0877
0.3142,-0.5,0.1902,-0.4815,0.1287
-0.5,0.4162,0.3624,-0.4863,0.1728
-0.1067,0.4165,0.289,-0.4858,0.2512
-0.2529,-0.1665,0.3255,-0.4873,0.168
-0.1629,-0.0835,0.2613,-0.4875,0.1522
-0.2529,-0.0835,0.2536,-0.4864,0.1181
0.1966,-0.5,0.348,-0.4822,0.2552
0.4438,-0.5,0.192,-0.4893,0.1412
-0.25,-0.1665,0.2938,-0.4849,0.1134
-0.163,0.0,0.2948,-0.488,0.2101
-0.0618,-0.1665,0.2668,-0.4629,0.2336
0.0393,-0.1665,0.2589,-0.4781,0.1692
0.0505,-0.0835,0.3061,-0.4849,0.2139
0.2416,0.0,0.2488,-0.4908,0.283
0.073,-0.1665,0.2609,-0.4774,0.235
0.1966,0.0835,0.3958,-0.4822,0.1342
-0.5,0.1665,0.4092,-0.4872,0.1951
-0.1854,-0.0835,0.2775,-0.4796,0.142
-0.1405,-0.1665,0.2646,-0.4663,0.2048
-0.0843,0.0,0.3712,-0.4944,0.4817
-0.1854,-0.5,0.2143,-0.4895,-0.0915
0.0056,-0.0835,0.276,-0.4811,0.1916
0.2866,-0.5,0.1814,-0.4812,0.0401
0.3764,-0.5,0.1783,-0.4745,0.2063
0.0505,-0.0835,0.3061,-0.4849,0.2139
-0.0393,-0.1665,0.2273,-0.4817,0.1807
0.0102,-0.1665,0.2793,-0.4707,0.1988
-0.0559,-0.1665,0.2645,-0.4704,0.2113
-0.1127,-0.0835,0.2853,-0.4764,0.2045
