0.0,-0.1665,0.3217,-0.4859,0.0754
0.1,-0.0835,0.4269,-0.4979,0.076
0.075,-0.0835,0.3917,-0.494,0.1099
0.125,0.0,0.434,-0.495,0.174
0.0,-0.0835,0.2477,-0.4967,0.0853
-0.025,0.0,0.126,-0.4931,0.1528
0.1,0.0,0.3852,-0.4983,0.1559
-0.025,-0.5,0.2616,-0.4885,-0.0061
0.175,0.0835,0.1976,-0.4989,0.2264
-0.025,0.0,0.126,-0.4931,0.1528
0.075,-0.1665,0.3562,-0.4926,0.0888
0.025,0.0,0.2204,-0.4953,0.1529
0.075,0.0,0.367,-0.4909,0.1759
0.025,-0.1665,0.0805,-0.4979,0.0723
0.25,-0.5,0.0715,-0.4989,-0.064
0.175,0.0835,0.1976,-0.4989,0.2264
-0.075,-0.0835,0.1859,-0.4964,0.1022
0.05,-0.0835,0.3617,-0.4961,0.1297
0.125,0.0835,0.4107,-0.4987,0.2211
0.1,0.0,0.3852,-0.4983,0.1559
0.1499,0.0,0.3323,-0.4952,0.1482
-0.025,-0.0835,0.2634,-0.4973,0.0971
0.0,0.0835,0.3959,-0.4989,0.1717
0.1499,-0.0835,0.2537,-0.4972,0.1275
0.075,0.3335,0.2833,-0.4889,0.1885
-0.05,-0.5,0.2966,-0.4806,-0.0064
0.075,0.0,0.367,-0.4909,0.1759
-0.025,-0.1665,0.1822,-0.3572,-0.091
-0.05,-0.0835,0.2437,-0.4988,0.1166
0.075,0.3335,0.2833,-0.4889,0.1885
-0.1,0.0,0.3247,-0.4884,0.1576
-0.1,-0.5,0.2506,-0.4981,-0.0555
-0.025,-0.5,0.2616,-0.4885,-0.0061
0.025,-0.1665,0.0805,-0.4979,0.0723
-0.5,0.0,-0.0381,-0.4852,0.1015
0.175,-0.0835,0.1981,-0.4954,0.1337
-0.1,0.1665,0.2411,-0.4981,0.2879
-0.025,-0.1665,0.1822,-0.3572,-0.091
-0.5,-0.5,-0.0522,-0.4791,-0.1517
