0.0405,-3.0E-4,0.4629,-0.3943,0.1873
-0.1587,0.0371,0.4438,-0.3878,0.1688
-0.5,-0.0999,0.3043,-0.1204,-0.2059
-0.5,-0.0999,0.3043,-0.1204,-0.2059
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.1429,-0.5,0.3059,-0.3184,-0.0313
-0.0714,-3.0E-4,0.4593,-0.3824,0.1748
0.5,-0.5,0.2878,-0.1617,0.0152
-0.1392,0.0548,0.4377,-0.3743,0.177
0.0,-3.0E-4,0.465,-0.3777,0.1577
-0.5,0.5,0.3168,-0.0245,0.0503
0.5,-0.5,0.2878,-0.1617,0.0152
0.0405,-3.0E-4,0.4629,-0.3943,0.1873
-0.1429,-0.5,0.3059,-0.3184,-0.0313
-0.2003,-3.0E-4,0.4566,-0.4166,0.1514
0.2857,-0.5,0.2806,-0.1828,-0.0236
0.0857,-3.0E-4,0.4605,-0.4129,0.2204
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.1428,0.0999,0.4223,-0.3553,0.1737
-0.5,-0.5,0.3131,-0.0914,-0.1353
0.5,-0.5,0.2878,-0.1617,0.0152
0.0,-3.0E-4,0.465,-0.3777,0.1577
-0.114,-0.0999,0.4421,-0.4215,0.1465
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.1587,0.0371,0.4438,-0.3878,0.1688
-0.1652,0.0452,0.4414,-0.3882,0.1645
-0.5,0.0999,0.3486,-0.1498,-0.0444
-0.5,-0.0452,0.3887,-0.2711,-0.0643
-0.0714,-3.0E-4,0.4593,-0.3824,0.1748
-0.1428,0.0999,0.4223,-0.3553,0.1737
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.2143,-3.0E-4,0.4551,-0.42,0.1816
-0.1429,-0.5,0.3059,-0.3184,-0.0313
-0.1273,-0.0999,0.3804,-0.355,0.0477
-0.5,0.5,0.3168,-0.0245,0.0503
-0.2143,-3.0E-4,0.4551,-0.42,0.1816
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.2003,-3.0E-4,0.4566,-0.4166,0.1514
-0.0913,-0.0127,0.4558,-0.3952,0.1698
0.0857,-3.0E-4,0.4605,-0.4129,0.2204
0.0714,-0.5,0.2895,-0.0453,-0.075
-0.5,0.0999,0.3486,-0.1498,-0.0444
-0.5,0.0501,0.403,-0.2717,0.0036
-0.1307,-0.0532,0.4161,-0.3749,0.1101
-0.1429,-0.5,0.3059,-0.3184,-0.0313
0.0714,-0.5,0.2895,-0.0453,-0.075
-0.1682,-3.0E-4,0.4566,-0.4072,0.1658
-0.5,0.0999,0.3486,-0.1498,-0.0444
-0.1428,0.0999,0.4223,-0.3553,0.1737
-0.5,0.0999,0.3486,-0.1498,-0.0444
0.0714,-0.5,0.2895,-0.0453,-0.075
-0.5,-0.5,0.3131,-0.0914,-0.1353
0.0857,-3.0E-4,0.4605,-0.4129,0.2204
0.0,-3.0E-4,0.465,-0.3777,0.1577
-0.1428,0.0999,0.4223,-0.3553,0.1737
-0.2143,-3.0E-4,0.4551,-0.42,0.1816
-0.114,-0.0999,0.4421,-0.4215,0.1465
-0.5,0.5,0.3168,-0.0245,0.0503
0.2857,-0.5,0.2806,-0.1828,-0.0236
-0.5,-0.5,0.3131,-0.0914,-0.1353
0.5,-0.5,0.2878,-0.1617,0.0152
0.0714,-0.5,0.2895,-0.0453,-0.075
