-0.5,-0.5
-0.5,-0.5
-0.5,-0.5
-0.5,-0.5
-0.455,-0.5
-0.41,-0.495
-0.4067,-0.4933
-0.4067,-0.4933
-0.4067,-0.4933
-0.4012,-0.485
-0.4012,-0.485
-0.391,-0.486
-0.391,-0.486
-0.391,-0.486
-0.3783,-0.48
-0.335,-0.475
-0.3233,-0.4733
-0.3233,-0.4733
-0.3233,-0.4733
-0.3233,-0.4733
-0.31,-0.465
-0.276,-0.47
-0.276,-0.47
-0.276,-0.47
-0.252,-0.47
-0.252,-0.47
-0.252,-0.47
-0.252,-0.47
-0.252,-0.47
-0.5,-0.4525
-0.4833,-0.4667
-0.4833,-0.4667
-0.4833,-0.4667
-0.475,-0.475
-0.42,-0.4725
-0.4133,-0.4717
-0.4093,-0.47
-0.4093,-0.47
-0.4025,-0.4733
-0.4025,-0.4733
-0.395,-0.4757
-0.395,-0.4757
-0.3925,-0.48
-0.3638,-0.475
-0.3388,-0.47
-0.3275,-0.4625
-0.3233,-0.4733
-0.3233,-0.4733
-0.3233,-0.4733
-0.2907,-0.4667
-0.2907,-0.4667
-0.2907,-0.4667
-0.276,-0.47
-0.276,-0.47
-0.252,-0.47
-0.2435,-0.45
-0.252,-0.47
-0.252,-0.47
-0.252,-0.47
-0.05,-0.43
-0.05,-0.43
-0.5,-0.4525
-0.49,-0.452
-0.49,-0.452
-0.4875,-0.44
-0.4875,-0.44
-0.43,-0.45
-0.4175,-0.46
-0.4093,-0.47
-0.4106,-0.4625
-0.4093,-0.47
-0.4025,-0.4733
-0.395,-0.4757
-0.385,-0.4657
-0.3721,-0.4614
-0.359,-0.458
-0.339,-0.462
-0.339,-0.462
-0.3275,-0.4625
-0.3275,-0.4625
-0.32,-0.4533
-0.2907,-0.4667
-0.2907,-0.4667
-0.2805,-0.455
-0.2592,-0.4475
-0.2572,-0.44
-0.2412,-0.43
-0.2334,-0.432
-0.2334,-0.432
-0.2293,-0.435
-0.2293,-0.435
-0.2217,-0.4233
-0.21,-0.42
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
0.02,-0.41
0.02,-0.41
0.09,-0.41
0.09,-0.41
-0.495,-0.4275
-0.4817,-0.4267
-0.4817,-0.4267
-0.4817,-0.4267
-0.4729,-0.4243
-0.435,-0.4138
-0.425,-0.42
-0.4206,-0.4244
-0.4156,-0.4275
-0.4156,-0.4275
-0.4107,-0.4243
-0.4019,-0.425
-0.3837,-0.4475
-0.375,-0.438
-0.357,-0.44
-0.345,-0.428
-0.328,-0.43
-0.325,-0.44
-0.325,-0.44
-0.32,-0.4533
-0.32,-0.4533
-0.2742,-0.446
-0.2677,-0.4433
-0.2552,-0.4333
-0.2409,-0.4214
-0.237,-0.4213
-0.237,-0.4213
-0.2334,-0.4189
-0.2334,-0.4189
-0.2258,-0.415
-0.2017,-0.4117
-0.2017,-0.4117
-0.1908,-0.405
-0.18,-0.4025
-0.1567,-0.4
-0.1567,-0.4
-0.13,-0.4
-0.13,-0.4
-0.13,-0.4
-0.13,-0.4
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.015,-0.42
-0.0033,-0.4133
0.02,-0.405
0.02,-0.405
0.03,-0.4033
0.0325,-0.4
0.036,-0.398
0.0525,-0.4025
0.07,-0.405
0.08,-0.4033
0.095,-0.405
0.095,-0.405
0.095,-0.405
0.095,-0.405
0.095,-0.405
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
-0.488,-0.422
-0.488,-0.422
-0.4817,-0.4267
-0.4817,-0.4267
-0.4522,-0.4133
-0.4386,-0.4086
-0.435,-0.4138
-0.425,-0.42
-0.425,-0.42
-0.4107,-0.4243
-0.4107,-0.4243
-0.4107,-0.4243
-0.3895,-0.419
-0.361,-0.426
-0.3513,-0.42
-0.34,-0.4067
-0.335,-0.42
-0.335,-0.42
-0.335,-0.42
-0.335,-0.42
-0.2998,-0.424
-0.248,-0.41
-0.244,-0.4067
-0.2406,-0.4086
-0.2382,-0.4056
-0.2354,-0.4018
-0.2354,-0.4018
-0.2319,-0.405
-0.2299,-0.4078
-0.2145,-0.4082
-0.1983,-0.4044
-0.1937,-0.405
-0.1879,-0.4014
-0.1725,-0.395
-0.1608,-0.39
-0.1579,-0.3871
-0.156,-0.392
-0.1567,-0.4
-0.11,-0.39
-0.11,-0.39
-0.09,-0.4033
-0.09,-0.4033
-0.07,-0.405
-0.07,-0.405
-0.05,-0.43
-0.05,-0.43
-0.05,-0.43
-0.0033,-0.4133
-0.0033,-0.4133
-0.0033,-0.4133
0.0325,-0.4
0.036,-0.398
0.036,-0.398
0.036,-0.398
0.045,-0.4
0.0529,-0.4
0.0529,-0.4
0.066,-0.398
0.0725,-0.4
0.08,-0.4033
0.095,-0.405
0.095,-0.405
0.095,-0.405
0.1233,-0.4033
0.14,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
-0.485,-0.415
-0.485,-0.415
-0.478,-0.404
-0.4563,-0.4025
-0.4386,-0.3957
-0.4386,-0.3957
-0.4386,-0.3957
-0.4317,-0.395
-0.4317,-0.395
-0.42,-0.4025
-0.42,-0.4025
-0.3914,-0.3929
-0.3914,-0.3929
-0.35,-0.3925
-0.34,-0.4067
-0.34,-0.4067
-0.34,-0.4067
-0.34,-0.4067
-0.34,-0.4067
-0.34,-0.4067
-0.34,-0.395
-0.2488,-0.396
-0.2456,-0.3929
-0.2443,-0.3933
-0.2411,-0.3869
-0.2366,-0.39
-0.2366,-0.39
-0.2349,-0.3962
-0.2228,-0.3963
-0.2159,-0.3993
-0.2045,-0.4009
-0.1925,-0.395
-0.174,-0.395
-0.1689,-0.3922
-0.1637,-0.3888
-0.1556,-0.3825
-0.1445,-0.38
-0.1445,-0.38
-0.125,-0.376
-0.1175,-0.3775
-0.11,-0.38
-0.095,-0.3925
-0.07,-0.405
-0.07,-0.405
-0.07,-0.405
-0.07,-0.405
-0.05,-0.43
-0.0033,-0.4133
-0.0033,-0.4133
0.0267,-0.4
0.036,-0.398
0.036,-0.398
0.036,-0.398
0.036,-0.398
0.045,-0.4
0.0529,-0.4
0.0529,-0.4
0.066,-0.398
0.066,-0.398
0.0725,-0.4
0.1033,-0.3867
0.1033,-0.3867
0.1033,-0.3867
0.1233,-0.4033
0.14,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
0.18,-0.4
-0.47,-0.4
-0.4633,-0.3867
-0.4633,-0.3867
-0.4633,-0.3867
-0.4417,-0.3933
-0.4386,-0.3957
-0.4386,-0.3957
-0.4271,-0.3871
-0.4213,-0.3825
-0.4157,-0.38
-0.41,-0.3833
-0.41,-0.3833
-0.3886,-0.3829
-0.365,-0.37
-0.3533,-0.38
-0.3533,-0.38
-0.3533,-0.38
-0.34,-0.395
-0.33,-0.3733
-0.33,-0.3733
-0.298,-0.374
-0.2467,-0.3717
-0.2454,-0.3767
-0.2435,-0.38
-0.2435,-0.38
-0.2403,-0.3817
-0.2388,-0.3846
-0.2367,-0.3871
-0.2269,-0.3847
-0.2163,-0.3873
-0.1968,-0.3927
-0.1789,-0.3889
-0.169,-0.377
-0.16,-0.38
-0.1505,-0.376
-0.1505,-0.376
-0.145,-0.3764
-0.1412,-0.3733
-0.1236,-0.3671
-0.1236,-0.3671
-0.114,-0.37
-0.1075,-0.37
-0.1,-0.36
-0.1,-0.37
-0.09,-0.38
-0.09,-0.38
0.02,-0.405
0.0267,-0.4
0.0325,-0.3975
0.036,-0.398
0.036,-0.398
0.036,-0.398
0.036,-0.398
0.0529,-0.4
